"service_id","date","exception_type"
"5_学休日8月前半","20160922","2"
"5_学休日8月後半","20160922","2"
"5_学休日12月","20160922","2"
"5_学休日1月","20160922","2"
"5_学休日3月","20160922","2"
"5_平日4567月","20160922","2"
"5_平日8月13-15日","20160922","2"
"5_平日89101112月","20160922","2"
"5_平日123月","20160922","2"
"5_平日運行(年末年始前)","20160922","2"
"5_日曜祝日運行(年末年始前)","20160922","1"
"5_平日運行","20161010","2"
"5_日曜祝日運行","20161010","1"
"5_学休日7月運行","20161010","2"
"5_学休日8月前半","20161010","2"
"5_学休日8月後半","20161010","2"
"5_学休日12月","20161010","2"
"5_学休日1月","20161010","2"
"5_学休日3月","20161010","2"
"5_平日4567月","20161010","2"
"5_平日8月13-15日","20161010","2"
"5_平日89101112月","20161010","2"
"5_平日123月","20161010","2"
"5_平日運行(年末年始前)","20161010","2"
"5_日曜祝日運行(年末年始前)","20161010","1"
"5_平日運行","20161103","2"
"5_日曜祝日運行","20161103","1"
"5_学休日7月運行","20161103","2"
"5_学休日8月前半","20161103","2"
"5_学休日8月後半","20161103","2"
"5_学休日12月","20161103","2"
"5_学休日1月","20161103","2"
"5_学休日3月","20161103","2"
"5_平日4567月","20161103","2"
"5_平日8月13-15日","20161103","2"
"5_平日89101112月","20161103","2"
"5_平日123月","20161103","2"
"5_平日運行(年末年始前)","20161103","2"
"5_日曜祝日運行(年末年始前)","20161103","1"
"5_平日運行","20161123","2"
"5_日曜祝日運行","20161123","1"
"5_学休日7月運行","20161123","2"
"5_学休日8月前半","20161123","2"
"5_学休日8月後半","20161123","2"
"5_学休日12月","20161123","2"
"5_学休日1月","20161123","2"
"5_学休日3月","20161123","2"
"5_平日4567月","20161123","2"
"5_平日8月13-15日","20161123","2"
"5_平日89101112月","20161123","2"
"5_平日123月","20161123","2"
"5_平日運行(年末年始前)","20161123","2"
"5_日曜祝日運行(年末年始前)","20161123","1"
"5_平日運行","20161223","2"
"5_日曜祝日運行","20161223","1"
"5_学休日7月運行","20161223","2"
"5_学休日8月前半","20161223","2"
"5_学休日8月後半","20161223","2"
"5_学休日12月","20161223","2"
"5_学休日1月","20161223","2"
"5_学休日3月","20161223","2"
"5_平日4567月","20161223","2"
"5_平日8月13-15日","20161223","2"
"5_平日89101112月","20161223","2"
"5_平日123月","20161223","2"
"5_平日運行(年末年始前)","20161223","2"
"5_日曜祝日運行(年末年始前)","20161223","1"
"5_平日運行","20170102","2"
"5_日曜祝日運行","20170102","1"
"5_学休日7月運行","20170102","2"
"5_学休日8月前半","20170102","2"
"5_学休日8月後半","20170102","2"
"5_学休日12月","20170102","2"
"5_学休日1月","20170102","2"
"5_学休日3月","20170102","2"
"5_平日4567月","20170102","2"
"5_平日8月13-15日","20170102","2"
"5_平日89101112月","20170102","2"
"5_平日123月","20170102","2"
"5_平日運行(年末年始前)","20170102","2"
"5_日曜祝日運行(年末年始前)","20170102","1"
"5_平日運行","20170109","2"
"5_日曜祝日運行","20170109","1"
"5_学休日7月運行","20170109","2"
"5_学休日8月前半","20170109","2"
"5_学休日8月後半","20170109","2"
"5_学休日12月","20170109","2"
"5_学休日1月","20170109","2"
"5_学休日3月","20170109","2"
"5_平日4567月","20170109","2"
"5_平日8月13-15日","20170109","2"
"5_平日89101112月","20170109","2"
"5_平日123月","20170109","2"
"5_平日運行(年末年始前)","20170109","2"
"5_日曜祝日運行(年末年始前)","20170109","1"
"5_土曜日運行","20170211","2"
"5_日曜祝日運行","20170211","1"
"5_土曜日運行(年末年始前)","20170211","2"
"5_日曜祝日運行(年末年始前)","20170211","1"
"5_平日運行","20170320","2"
"5_日曜祝日運行","20170320","1"
"5_学休日7月運行","20170320","2"
"5_学休日8月前半","20170320","2"
"5_学休日8月後半","20170320","2"
"5_学休日12月","20170320","2"
"5_学休日1月","20170320","2"
"5_学休日3月","20170320","2"
"5_平日4567月","20170320","2"
"5_平日8月13-15日","20170320","2"
"5_平日89101112月","20170320","2"
"5_平日123月","20170320","2"
"5_平日運行(年末年始前)","20170320","2"
"5_日曜祝日運行(年末年始前)","20170320","1"
"5_土曜日運行","20170429","2"
"5_日曜祝日運行","20170429","1"
"5_土曜日運行(年末年始前)","20170429","2"
"5_日曜祝日運行(年末年始前)","20170429","1"
"5_平日運行","20170503","2"
"5_日曜祝日運行","20170503","1"
"5_学休日7月運行","20170503","2"
"5_学休日8月前半","20170503","2"
"5_学休日8月後半","20170503","2"
"5_学休日12月","20170503","2"
"5_学休日1月","20170503","2"
"5_学休日3月","20170503","2"
"5_平日4567月","20170503","2"
"5_平日8月13-15日","20170503","2"
"5_平日89101112月","20170503","2"
"5_平日123月","20170503","2"
"5_平日運行(年末年始前)","20170503","2"
"5_日曜祝日運行(年末年始前)","20170503","1"
"5_平日運行","20170504","2"
"5_日曜祝日運行","20170504","1"
"5_学休日7月運行","20170504","2"
"5_学休日8月前半","20170504","2"
"5_学休日8月後半","20170504","2"
"5_学休日12月","20170504","2"
"5_学休日1月","20170504","2"
"5_学休日3月","20170504","2"
"5_平日4567月","20170504","2"
"5_平日8月13-15日","20170504","2"
"5_平日89101112月","20170504","2"
"5_平日123月","20170504","2"
"5_平日運行(年末年始前)","20170504","2"
"5_日曜祝日運行(年末年始前)","20170504","1"
"5_平日運行","20170505","2"
"5_日曜祝日運行","20170505","1"
"5_学休日7月運行","20170505","2"
"5_学休日8月前半","20170505","2"
"5_学休日8月後半","20170505","2"
"5_学休日12月","20170505","2"
"5_学休日1月","20170505","2"
"5_学休日3月","20170505","2"
"5_平日4567月","20170505","2"
"5_平日8月13-15日","20170505","2"
"5_平日89101112月","20170505","2"
"5_平日123月","20170505","2"
"5_平日運行(年末年始前)","20170505","2"
"5_日曜祝日運行(年末年始前)","20170505","1"
"5_平日運行","20170717","2"
"5_日曜祝日運行","20170717","1"
"5_学休日7月運行","20170717","2"
"5_学休日8月前半","20170717","2"
"5_学休日8月後半","20170717","2"
"5_学休日12月","20170717","2"
"5_学休日1月","20170717","2"
"5_学休日3月","20170717","2"
"5_平日4567月","20170717","2"
"5_平日8月13-15日","20170717","2"
"5_平日89101112月","20170717","2"
"5_平日123月","20170717","2"
"5_平日運行(年末年始前)","20170717","2"
"5_日曜祝日運行(年末年始前)","20170717","1"
"5_平日運行","20170811","2"
"5_日曜祝日運行","20170811","1"
"5_学休日7月運行","20170811","2"
"5_学休日8月前半","20170811","2"
"5_学休日8月後半","20170811","2"
"5_学休日12月","20170811","2"
"5_学休日1月","20170811","2"
"5_学休日3月","20170811","2"
"5_平日4567月","20170811","2"
"5_平日8月13-15日","20170811","2"
"5_平日89101112月","20170811","2"
"5_平日123月","20170811","2"
"5_平日運行(年末年始前)","20170811","2"
"5_日曜祝日運行(年末年始前)","20170811","1"
"5_平日運行","20170918","2"
"5_日曜祝日運行","20170918","1"
"5_学休日7月運行","20170918","2"
"5_学休日8月前半","20170918","2"
"5_学休日8月後半","20170918","2"
"5_学休日12月","20170918","2"
"5_学休日1月","20170918","2"
"5_学休日3月","20170918","2"
"5_平日4567月","20170918","2"
"5_平日8月13-15日","20170918","2"
"5_平日89101112月","20170918","2"
"5_平日123月","20170918","2"
"5_平日運行(年末年始前)","20170918","2"
"5_日曜祝日運行(年末年始前)","20170918","1"
"5_土曜日運行","20170923","2"
"5_日曜祝日運行","20170923","1"
"5_土曜日運行(年末年始前)","20170923","2"
"5_日曜祝日運行(年末年始前)","20170923","1"
"5_平日運行","20171009","2"
"5_日曜祝日運行","20171009","1"
"5_学休日7月運行","20171009","2"
"5_学休日8月前半","20171009","2"
"5_学休日8月後半","20171009","2"
"5_学休日12月","20171009","2"
"5_学休日1月","20171009","2"
"5_学休日3月","20171009","2"
"5_平日4567月","20171009","2"
"5_平日8月13-15日","20171009","2"
"5_平日89101112月","20171009","2"
"5_平日123月","20171009","2"
"5_平日運行(年末年始前)","20171009","2"
"5_日曜祝日運行(年末年始前)","20171009","1"
"5_平日運行","20171103","2"
"5_日曜祝日運行","20171103","1"
"5_学休日7月運行","20171103","2"
"5_学休日8月前半","20171103","2"
"5_学休日8月後半","20171103","2"
"5_学休日12月","20171103","2"
"5_学休日1月","20171103","2"
"5_学休日3月","20171103","2"
"5_平日4567月","20171103","2"
"5_平日8月13-15日","20171103","2"
"5_平日89101112月","20171103","2"
"5_平日123月","20171103","2"
"5_平日運行(年末年始前)","20171103","2"
"5_日曜祝日運行(年末年始前)","20171103","1"
"5_平日運行","20171123","2"
"5_日曜祝日運行","20171123","1"
"5_学休日7月運行","20171123","2"
"5_学休日8月前半","20171123","2"
"5_学休日8月後半","20171123","2"
"5_学休日12月","20171123","2"
"5_学休日1月","20171123","2"
"5_学休日3月","20171123","2"
"5_平日4567月","20171123","2"
"5_平日8月13-15日","20171123","2"
"5_平日89101112月","20171123","2"
"5_平日123月","20171123","2"
"5_平日運行(年末年始前)","20171123","2"
"5_日曜祝日運行(年末年始前)","20171123","1"
"5_土曜日運行","20171223","2"
"5_日曜祝日運行","20171223","1"
"5_土曜日運行(年末年始前)","20171223","2"
"5_日曜祝日運行(年末年始前)","20171223","1"
"5_平日運行","20180101","2"
"5_日曜祝日運行","20180101","1"
"5_学休日7月運行","20180101","2"
"5_学休日8月前半","20180101","2"
"5_学休日8月後半","20180101","2"
"5_学休日12月","20180101","2"
"5_学休日1月","20180101","2"
"5_学休日3月","20180101","2"
"5_平日4567月","20180101","2"
"5_平日8月13-15日","20180101","2"
"5_平日89101112月","20180101","2"
"5_平日123月","20180101","2"
"5_平日運行(年末年始前)","20180101","2"
"5_日曜祝日運行(年末年始前)","20180101","1"
"5_平日運行","20180108","2"
"5_日曜祝日運行","20180108","1"
"5_学休日7月運行","20180108","2"
"5_学休日8月前半","20180108","2"
"5_学休日8月後半","20180108","2"
"5_学休日12月","20180108","2"
"5_学休日1月","20180108","2"
"5_学休日3月","20180108","2"
"5_平日4567月","20180108","2"
"5_平日8月13-15日","20180108","2"
"5_平日89101112月","20180108","2"
"5_平日123月","20180108","2"
"5_平日運行(年末年始前)","20180108","2"
"5_日曜祝日運行(年末年始前)","20180108","1"
"5_平日運行","20180212","2"
"5_日曜祝日運行","20180212","1"
"5_学休日7月運行","20180212","2"
"5_学休日8月前半","20180212","2"
"5_学休日8月後半","20180212","2"
"5_学休日12月","20180212","2"
"5_学休日1月","20180212","2"
"5_学休日3月","20180212","2"
"5_平日4567月","20180212","2"
"5_平日8月13-15日","20180212","2"
"5_平日89101112月","20180212","2"
"5_平日123月","20180212","2"
"5_平日運行(年末年始前)","20180212","2"
"5_日曜祝日運行(年末年始前)","20180212","1"
"5_平日運行","20180321","2"
"5_日曜祝日運行","20180321","1"
"5_学休日7月運行","20180321","2"
"5_学休日8月前半","20180321","2"
"5_学休日8月後半","20180321","2"
"5_学休日12月","20180321","2"
"5_学休日1月","20180321","2"
"5_学休日3月","20180321","2"
"5_平日4567月","20180321","2"
"5_平日8月13-15日","20180321","2"
"5_平日89101112月","20180321","2"
"5_平日123月","20180321","2"
"5_平日運行(年末年始前)","20180321","2"
"5_日曜祝日運行(年末年始前)","20180321","1"
"5_平日運行","20180430","2"
"5_日曜祝日運行","20180430","1"
"5_学休日7月運行","20180430","2"
"5_学休日8月前半","20180430","2"
"5_学休日8月後半","20180430","2"
"5_学休日12月","20180430","2"
"5_学休日1月","20180430","2"
"5_学休日3月","20180430","2"
"5_平日4567月","20180430","2"
"5_平日8月13-15日","20180430","2"
"5_平日89101112月","20180430","2"
"5_平日123月","20180430","2"
"5_平日運行(年末年始前)","20180430","2"
"5_日曜祝日運行(年末年始前)","20180430","1"
"5_平日運行","20180503","2"
"5_日曜祝日運行","20180503","1"
"5_学休日7月運行","20180503","2"
"5_学休日8月前半","20180503","2"
"5_学休日8月後半","20180503","2"
"5_学休日12月","20180503","2"
"5_学休日1月","20180503","2"
"5_学休日3月","20180503","2"
"5_平日4567月","20180503","2"
"5_平日8月13-15日","20180503","2"
"5_平日89101112月","20180503","2"
"5_平日123月","20180503","2"
"5_平日運行(年末年始前)","20180503","2"
"5_日曜祝日運行(年末年始前)","20180503","1"
"5_平日運行","20180504","2"
"5_日曜祝日運行","20180504","1"
"5_学休日7月運行","20180504","2"
"5_学休日8月前半","20180504","2"
"5_学休日8月後半","20180504","2"
"5_学休日12月","20180504","2"
"5_学休日1月","20180504","2"
"5_学休日3月","20180504","2"
"5_平日4567月","20180504","2"
"5_平日8月13-15日","20180504","2"
"5_平日89101112月","20180504","2"
"5_平日123月","20180504","2"
"5_平日運行(年末年始前)","20180504","2"
"5_日曜祝日運行(年末年始前)","20180504","1"
"5_土曜日運行","20180505","2"
"5_日曜祝日運行","20180505","1"
"5_土曜日運行(年末年始前)","20180505","2"
"5_日曜祝日運行(年末年始前)","20180505","1"
"5_平日運行","20180716","2"
"5_日曜祝日運行","20180716","1"
"5_学休日7月運行","20180716","2"
"5_学休日8月前半","20180716","2"
"5_学休日8月後半","20180716","2"
"5_学休日12月","20180716","2"
"5_学休日1月","20180716","2"
"5_学休日3月","20180716","2"
"5_平日4567月","20180716","2"
"5_平日8月13-15日","20180716","2"
"5_平日89101112月","20180716","2"
"5_平日123月","20180716","2"
"5_平日運行(年末年始前)","20180716","2"
"5_日曜祝日運行(年末年始前)","20180716","1"
"5_土曜日運行","20180811","2"
"5_日曜祝日運行","20180811","1"
"5_土曜日運行(年末年始前)","20180811","2"
"5_日曜祝日運行(年末年始前)","20180811","1"
"5_平日運行","20180917","2"
"5_日曜祝日運行","20180917","1"
"5_学休日7月運行","20180917","2"
"5_学休日8月前半","20180917","2"
"5_学休日8月後半","20180917","2"
"5_学休日12月","20180917","2"
"5_学休日1月","20180917","2"
"5_学休日3月","20180917","2"
"5_平日4567月","20180917","2"
"5_平日8月13-15日","20180917","2"
"5_平日89101112月","20180917","2"
"5_平日123月","20180917","2"
"5_平日運行(年末年始前)","20180917","2"
"5_日曜祝日運行(年末年始前)","20180917","1"
"5_平日運行","20180924","2"
"5_日曜祝日運行","20180924","1"
"5_学休日7月運行","20180924","2"
"5_学休日8月前半","20180924","2"
"5_学休日8月後半","20180924","2"
"5_学休日12月","20180924","2"
"5_学休日1月","20180924","2"
"5_学休日3月","20180924","2"
"5_平日4567月","20180924","2"
"5_平日8月13-15日","20180924","2"
"5_平日89101112月","20180924","2"
"5_平日123月","20180924","2"
"5_平日運行(年末年始前)","20180924","2"
"5_日曜祝日運行(年末年始前)","20180924","1"
"5_平日運行","20181008","2"
"5_日曜祝日運行","20181008","1"
"5_学休日7月運行","20181008","2"
"5_学休日8月前半","20181008","2"
"5_学休日8月後半","20181008","2"
"5_学休日12月","20181008","2"
"5_学休日1月","20181008","2"
"5_学休日3月","20181008","2"
"5_平日4567月","20181008","2"
"5_平日8月13-15日","20181008","2"
"5_平日89101112月","20181008","2"
"5_平日123月","20181008","2"
"5_平日運行(年末年始前)","20181008","2"
"5_日曜祝日運行(年末年始前)","20181008","1"
"5_土曜日運行","20181103","2"
"5_日曜祝日運行","20181103","1"
"5_土曜日運行(年末年始前)","20181103","2"
"5_日曜祝日運行(年末年始前)","20181103","1"
"5_平日運行","20181123","2"
"5_日曜祝日運行","20181123","1"
"5_学休日7月運行","20181123","2"
"5_学休日8月前半","20181123","2"
"5_学休日8月後半","20181123","2"
"5_学休日12月","20181123","2"
"5_学休日1月","20181123","2"
"5_学休日3月","20181123","2"
"5_平日4567月","20181123","2"
"5_平日8月13-15日","20181123","2"
"5_平日89101112月","20181123","2"
"5_平日123月","20181123","2"
"5_平日運行(年末年始前)","20181123","2"
"5_日曜祝日運行(年末年始前)","20181123","1"
"5_平日運行","20181224","2"
"5_日曜祝日運行","20181224","1"
"5_学休日7月運行","20181224","2"
"5_学休日8月前半","20181224","2"
"5_学休日8月後半","20181224","2"
"5_学休日12月","20181224","2"
"5_学休日1月","20181224","2"
"5_学休日3月","20181224","2"
"5_平日4567月","20181224","2"
"5_平日8月13-15日","20181224","2"
"5_平日89101112月","20181224","2"
"5_平日123月","20181224","2"
"5_平日運行(年末年始前)","20181224","2"
"5_日曜祝日運行(年末年始前)","20181224","1"
"5_平日運行","20190101","2"
"5_日曜祝日運行","20190101","1"
"5_学休日7月運行","20190101","2"
"5_学休日8月前半","20190101","2"
"5_学休日8月後半","20190101","2"
"5_学休日12月","20190101","2"
"5_学休日1月","20190101","2"
"5_学休日3月","20190101","2"
"5_平日4567月","20190101","2"
"5_平日8月13-15日","20190101","2"
"5_平日89101112月","20190101","2"
"5_平日123月","20190101","2"
"5_平日運行(年末年始前)","20190101","2"
"5_日曜祝日運行(年末年始前)","20190101","1"
"5_平日運行","20190114","2"
"5_日曜祝日運行","20190114","1"
"5_学休日7月運行","20190114","2"
"5_学休日8月前半","20190114","2"
"5_学休日8月後半","20190114","2"
"5_学休日12月","20190114","2"
"5_学休日1月","20190114","2"
"5_学休日3月","20190114","2"
"5_平日4567月","20190114","2"
"5_平日8月13-15日","20190114","2"
"5_平日89101112月","20190114","2"
"5_平日123月","20190114","2"
"5_平日運行(年末年始前)","20190114","2"
"5_日曜祝日運行(年末年始前)","20190114","1"
"5_平日運行","20190211","2"
"5_日曜祝日運行","20190211","1"
"5_学休日7月運行","20190211","2"
"5_学休日8月前半","20190211","2"
"5_学休日8月後半","20190211","2"
"5_学休日12月","20190211","2"
"5_学休日1月","20190211","2"
"5_学休日3月","20190211","2"
"5_平日4567月","20190211","2"
"5_平日8月13-15日","20190211","2"
"5_平日89101112月","20190211","2"
"5_平日123月","20190211","2"
"5_平日運行(年末年始前)","20190211","2"
"5_日曜祝日運行(年末年始前)","20190211","1"
"5_平日運行","20190321","2"
"5_日曜祝日運行","20190321","1"
"5_学休日7月運行","20190321","2"
"5_学休日8月前半","20190321","2"
"5_学休日8月後半","20190321","2"
"5_学休日12月","20190321","2"
"5_学休日1月","20190321","2"
"5_学休日3月","20190321","2"
"5_平日4567月","20190321","2"
"5_平日8月13-15日","20190321","2"
"5_平日89101112月","20190321","2"
"5_平日123月","20190321","2"
"5_平日運行(年末年始前)","20190321","2"
"5_日曜祝日運行(年末年始前)","20190321","1"
"5_平日運行","20190429","2"
"5_日曜祝日運行","20190429","1"
"5_学休日7月運行","20190429","2"
"5_学休日8月前半","20190429","2"
"5_学休日8月後半","20190429","2"
"5_学休日12月","20190429","2"
"5_学休日1月","20190429","2"
"5_学休日3月","20190429","2"
"5_平日4567月","20190429","2"
"5_平日8月13-15日","20190429","2"
"5_平日89101112月","20190429","2"
"5_平日123月","20190429","2"
"5_平日運行(年末年始前)","20190429","2"
"5_日曜祝日運行(年末年始前)","20190429","1"
"5_平日運行","20190430","2"
"5_日曜祝日運行","20190430","1"
"5_学休日7月運行","20190430","2"
"5_学休日8月前半","20190430","2"
"5_学休日8月後半","20190430","2"
"5_学休日12月","20190430","2"
"5_学休日1月","20190430","2"
"5_学休日3月","20190430","2"
"5_平日4567月","20190430","2"
"5_平日8月13-15日","20190430","2"
"5_平日89101112月","20190430","2"
"5_平日123月","20190430","2"
"5_平日運行(年末年始前)","20190430","2"
"5_日曜祝日運行(年末年始前)","20190430","1"
"5_平日運行","20190501","2"
"5_日曜祝日運行","20190501","1"
"5_学休日7月運行","20190501","2"
"5_学休日8月前半","20190501","2"
"5_学休日8月後半","20190501","2"
"5_学休日12月","20190501","2"
"5_学休日1月","20190501","2"
"5_学休日3月","20190501","2"
"5_平日4567月","20190501","2"
"5_平日8月13-15日","20190501","2"
"5_平日89101112月","20190501","2"
"5_平日123月","20190501","2"
"5_平日運行(年末年始前)","20190501","2"
"5_日曜祝日運行(年末年始前)","20190501","1"
"5_平日運行","20190502","2"
"5_日曜祝日運行","20190502","1"
"5_学休日7月運行","20190502","2"
"5_学休日8月前半","20190502","2"
"5_学休日8月後半","20190502","2"
"5_学休日12月","20190502","2"
"5_学休日1月","20190502","2"
"5_学休日3月","20190502","2"
"5_平日4567月","20190502","2"
"5_平日8月13-15日","20190502","2"
"5_平日89101112月","20190502","2"
"5_平日123月","20190502","2"
"5_平日運行(年末年始前)","20190502","2"
"5_日曜祝日運行(年末年始前)","20190502","1"
"5_平日運行","20190503","2"
"5_日曜祝日運行","20190503","1"
"5_学休日7月運行","20190503","2"
"5_学休日8月前半","20190503","2"
"5_学休日8月後半","20190503","2"
"5_学休日12月","20190503","2"
"5_学休日1月","20190503","2"
"5_学休日3月","20190503","2"
"5_平日4567月","20190503","2"
"5_平日8月13-15日","20190503","2"
"5_平日89101112月","20190503","2"
"5_平日123月","20190503","2"
"5_平日運行(年末年始前)","20190503","2"
"5_日曜祝日運行(年末年始前)","20190503","1"
"5_土曜日運行","20190504","2"
"5_日曜祝日運行","20190504","1"
"5_土曜日運行(年末年始前)","20190504","2"
"5_日曜祝日運行(年末年始前)","20190504","1"
"5_平日運行","20190506","2"
"5_日曜祝日運行","20190506","1"
"5_学休日7月運行","20190506","2"
"5_学休日8月前半","20190506","2"
"5_学休日8月後半","20190506","2"
"5_学休日12月","20190506","2"
"5_学休日1月","20190506","2"
"5_学休日3月","20190506","2"
"5_平日4567月","20190506","2"
"5_平日8月13-15日","20190506","2"
"5_平日89101112月","20190506","2"
"5_平日123月","20190506","2"
"5_平日運行(年末年始前)","20190506","2"
"5_日曜祝日運行(年末年始前)","20190506","1"
"5_平日運行","20190715","2"
"5_日曜祝日運行","20190715","1"
"5_学休日7月運行","20190715","2"
"5_学休日8月前半","20190715","2"
"5_学休日8月後半","20190715","2"
"5_学休日12月","20190715","2"
"5_学休日1月","20190715","2"
"5_学休日3月","20190715","2"
"5_平日4567月","20190715","2"
"5_平日8月13-15日","20190715","2"
"5_平日89101112月","20190715","2"
"5_平日123月","20190715","2"
"5_平日運行(年末年始前)","20190715","2"
"5_日曜祝日運行(年末年始前)","20190715","1"
"5_平日運行","20190812","2"
"5_日曜祝日運行","20190812","1"
"5_学休日7月運行","20190812","2"
"5_学休日8月前半","20190812","2"
"5_学休日8月後半","20190812","2"
"5_学休日12月","20190812","2"
"5_学休日1月","20190812","2"
"5_学休日3月","20190812","2"
"5_平日4567月","20190812","2"
"5_平日8月13-15日","20190812","2"
"5_平日89101112月","20190812","2"
"5_平日123月","20190812","2"
"5_平日運行(年末年始前)","20190812","2"
"5_日曜祝日運行(年末年始前)","20190812","1"
"5_平日運行","20190916","2"
"5_日曜祝日運行","20190916","1"
"5_学休日7月運行","20190916","2"
"5_学休日8月前半","20190916","2"
"5_学休日8月後半","20190916","2"
"5_学休日12月","20190916","2"
"5_学休日1月","20190916","2"
"5_学休日3月","20190916","2"
"5_平日4567月","20190916","2"
"5_平日8月13-15日","20190916","2"
"5_平日89101112月","20190916","2"
"5_平日123月","20190916","2"
"5_平日運行(年末年始前)","20190916","2"
"5_日曜祝日運行(年末年始前)","20190916","1"
"5_平日運行","20190923","2"
"5_日曜祝日運行","20190923","1"
"5_学休日7月運行","20190923","2"
"5_学休日8月前半","20190923","2"
"5_学休日8月後半","20190923","2"
"5_学休日12月","20190923","2"
"5_学休日1月","20190923","2"
"5_学休日3月","20190923","2"
"5_平日4567月","20190923","2"
"5_平日8月13-15日","20190923","2"
"5_平日89101112月","20190923","2"
"5_平日123月","20190923","2"
"5_平日運行(年末年始前)","20190923","2"
"5_日曜祝日運行(年末年始前)","20190923","1"
"5_平日運行","20191014","2"
"5_日曜祝日運行","20191014","1"
"5_学休日7月運行","20191014","2"
"5_学休日8月前半","20191014","2"
"5_学休日8月後半","20191014","2"
"5_学休日12月","20191014","2"
"5_学休日1月","20191014","2"
"5_学休日3月","20191014","2"
"5_平日4567月","20191014","2"
"5_平日8月13-15日","20191014","2"
"5_平日89101112月","20191014","2"
"5_平日123月","20191014","2"
"5_平日運行(年末年始前)","20191014","2"
"5_日曜祝日運行(年末年始前)","20191014","1"
"5_平日運行","20191022","2"
"5_日曜祝日運行","20191022","1"
"5_学休日7月運行","20191022","2"
"5_学休日8月前半","20191022","2"
"5_学休日8月後半","20191022","2"
"5_学休日12月","20191022","2"
"5_学休日1月","20191022","2"
"5_学休日3月","20191022","2"
"5_平日4567月","20191022","2"
"5_平日8月13-15日","20191022","2"
"5_平日89101112月","20191022","2"
"5_平日123月","20191022","2"
"5_平日運行(年末年始前)","20191022","2"
"5_日曜祝日運行(年末年始前)","20191022","1"
"5_平日運行","20191104","2"
"5_日曜祝日運行","20191104","1"
"5_学休日7月運行","20191104","2"
"5_学休日8月前半","20191104","2"
"5_学休日8月後半","20191104","2"
"5_学休日12月","20191104","2"
"5_学休日1月","20191104","2"
"5_学休日3月","20191104","2"
"5_平日4567月","20191104","2"
"5_平日8月13-15日","20191104","2"
"5_平日89101112月","20191104","2"
"5_平日123月","20191104","2"
"5_平日運行(年末年始前)","20191104","2"
"5_日曜祝日運行(年末年始前)","20191104","1"
"5_土曜日運行","20191123","2"
"5_日曜祝日運行","20191123","1"
"5_土曜日運行(年末年始前)","20191123","2"
"5_日曜祝日運行(年末年始前)","20191123","1"
"5_平日運行","20200101","2"
"5_日曜祝日運行","20200101","1"
"5_学休日7月運行","20200101","2"
"5_学休日8月前半","20200101","2"
"5_学休日8月後半","20200101","2"
"5_学休日12月","20200101","2"
"5_学休日1月","20200101","2"
"5_学休日3月","20200101","2"
"5_平日4567月","20200101","2"
"5_平日8月13-15日","20200101","2"
"5_平日89101112月","20200101","2"
"5_平日123月","20200101","2"
"5_平日運行(年末年始前)","20200101","2"
"5_日曜祝日運行(年末年始前)","20200101","1"
"5_平日運行","20200113","2"
"5_日曜祝日運行","20200113","1"
"5_学休日7月運行","20200113","2"
"5_学休日8月前半","20200113","2"
"5_学休日8月後半","20200113","2"
"5_学休日12月","20200113","2"
"5_学休日1月","20200113","2"
"5_学休日3月","20200113","2"
"5_平日4567月","20200113","2"
"5_平日8月13-15日","20200113","2"
"5_平日89101112月","20200113","2"
"5_平日123月","20200113","2"
"5_平日運行(年末年始前)","20200113","2"
"5_日曜祝日運行(年末年始前)","20200113","1"
"5_平日運行","20200211","2"
"5_日曜祝日運行","20200211","1"
"5_学休日7月運行","20200211","2"
"5_学休日8月前半","20200211","2"
"5_学休日8月後半","20200211","2"
"5_学休日12月","20200211","2"
"5_学休日1月","20200211","2"
"5_学休日3月","20200211","2"
"5_平日4567月","20200211","2"
"5_平日8月13-15日","20200211","2"
"5_平日89101112月","20200211","2"
"5_平日123月","20200211","2"
"5_平日運行(年末年始前)","20200211","2"
"5_日曜祝日運行(年末年始前)","20200211","1"
"5_平日運行","20200224","2"
"5_日曜祝日運行","20200224","1"
"5_学休日7月運行","20200224","2"
"5_学休日8月前半","20200224","2"
"5_学休日8月後半","20200224","2"
"5_学休日12月","20200224","2"
"5_学休日1月","20200224","2"
"5_学休日3月","20200224","2"
"5_平日4567月","20200224","2"
"5_平日8月13-15日","20200224","2"
"5_平日89101112月","20200224","2"
"5_平日123月","20200224","2"
"5_平日運行(年末年始前)","20200224","2"
"5_日曜祝日運行(年末年始前)","20200224","1"
"5_平日運行","20200320","2"
"5_日曜祝日運行","20200320","1"
"5_学休日7月運行","20200320","2"
"5_学休日8月前半","20200320","2"
"5_学休日8月後半","20200320","2"
"5_学休日12月","20200320","2"
"5_学休日1月","20200320","2"
"5_学休日3月","20200320","2"
"5_平日4567月","20200320","2"
"5_平日8月13-15日","20200320","2"
"5_平日89101112月","20200320","2"
"5_平日123月","20200320","2"
"5_平日運行(年末年始前)","20200320","2"
"5_日曜祝日運行(年末年始前)","20200320","1"
"5_平日運行","20200429","2"
"5_日曜祝日運行","20200429","1"
"5_学休日7月運行","20200429","2"
"5_学休日8月前半","20200429","2"
"5_学休日8月後半","20200429","2"
"5_学休日12月","20200429","2"
"5_学休日1月","20200429","2"
"5_学休日3月","20200429","2"
"5_平日4567月","20200429","2"
"5_平日8月13-15日","20200429","2"
"5_平日89101112月","20200429","2"
"5_平日123月","20200429","2"
